Day,timestamp,4_churchill_2013_0,4_churchill_2030_45,4_churchill_2030_85,5_columbus_2013_0,5_columbus_2030_45,5_columbus_2030_85,6_cullinane_2013_0,6_cullinane_2030_45,6_cullinane_2030_85,8_dana_2013_0,8_dana_2030_45,8_dana_2030_85,10_dodge_2013_0,10_dodge_2030_45,10_dodge_2030_85,12_ell_2013_0,12_ell_2030_45,12_ell_2030_85,14_forsyth_2013_0,14_forsyth_2030_45,14_forsyth_2030_85,15_hayden_2013_0,15_hayden_2030_45,15_hayden_2030_85,16_holmes_2013_0,16_holmes_2030_45,16_holmes_2030_85,17_hurtig_2013_0,17_hurtig_2030_45,17_hurtig_2030_85,21_lake_2013_0,21_lake_2030_45,21_lake_2030_85,26_power_2013_0,26_power_2030_45,26_power_2030_85,27_richards_2013_0,27_richards_2030_45,27_richards_2030_85,40_westviilageE_2013_0,40_westvillageE_2030_45,40_westvillageE_2030_85
329,1385355600,3.356944965,2.739367206,2.691562816,6.804043037,6.015830276,5.919117256,18.32096773,15.19881955,15.62851935,9.124203668,9.324659641,9.232153641,5.078234425,4.339063015,4.293845015,5.241774647,5.493511752,5.402247752,5.567898223,5.848169242,5.617341242,3.692898101,3.345512293,3.256272293,5.150720083,5.191272512,5.062242512,12.5391861,12.53830649,12.36249449,12.22113935,11.99962159,11.76663159,76.08341864,51.80937205,57.11266605,14.93767034,15.16839213,15.09175613,14.98869386,14.0946538,13.9574358
330,1385442000,3.366606304,3.588788333,3.522493899,6.472636437,6.655231044,6.521110832,17.79051906,16.22835953,16.82620273,8.907858941,9.853000537,9.724296537,5.016008975,4.913897249,4.850985249,5.234305699,5.533191752,5.406215752,5.628036944,6.642251554,6.321099554,3.603057685,3.901384115,3.777224115,4.998882274,5.388370528,5.208850528,12.43656857,12.90932989,12.66472189,12.01267477,12.60874293,12.28458293,58.59033363,49.93119475,57.30969075,15.24102663,15.46577489,15.35915089,14.02915281,14.74464114,14.55372914
331,1385528400,2.778702969,3.236870562,3.220370203,6.700229097,6.505010839,6.471628977,16.59644186,16.59131639,16.74077719,8.390847917,9.488284725,9.456108725,3.902938561,4.81404418,4.79831618,5.845515879,5.531656418,5.499912418,5.257068099,6.225977428,6.145689428,3.503597409,3.734474026,3.703434026,4.85375697,5.266032736,5.221152736,13.31262719,12.43681776,12.37566576,12.59532183,12.10388256,12.02284256,43.36166102,52.86688511,54.71150911,15.30436976,15.28843718,15.26178118,12.17736757,14.22482759,14.17709959
332,1385614800,1.996411476,3.291179083,3.252545946,6.337183832,6.640708738,6.562550072,14.50220563,15.99618087,16.34180897,7.372262303,9.686505168,9.612098168,2.144262675,4.759354733,4.722983733,3.117502229,5.601430052,5.528022052,3.007918731,6.545373728,6.359707728,2.178147776,3.764964178,3.693184178,2.970010562,5.378232736,5.274447736,10.48363974,12.94360792,12.80219392,9.719379337,12.19319934,12.00579434,61.48193868,48.45669348,52.72238648,13.05198155,15.31230654,15.25066454,11.65667484,14.34333477,14.23296377
333,1385701200,1.983938495,2.989094655,2.961488425,6.237824326,6.26703957,6.21118943,15.04837806,16.0737684,16.3259835,7.49960971,9.254769084,9.200472084,2.155516513,4.40201065,4.37546965,3.199825223,5.209449236,5.155881236,3.066878329,6.018384652,5.882898652,2.14186526,3.421324934,3.368944934,2.858787524,5.012062833,4.936327833,10.43911452,12.31563132,12.21243732,9.783922558,11.800907,11.664152,64.56522946,51.83915981,54.95196281,12.97478018,14.94481879,14.89983679,11.73904663,14.27017584,14.18963484
334,1385787600,1.890552948,1.582417339,1.62710369,4.419147927,4.194659923,4.285064841,14.74669858,14.81695157,14.41527567,7.406446984,7.895782862,7.982255862,2.197115027,3.672723047,3.714992047,3.243772725,4.514799966,4.600111966,3.119311149,4.950921034,5.166695034,2.059634398,2.356153353,2.439573353,2.760186844,3.454893787,3.575508787,10.8326883,11.47927099,11.64361699,9.87670545,10.17860017,10.39639517,65.22144032,58.67593628,53.71850928,12.60961989,13.51270755,13.58434555,11.96755798,13.40793346,13.53620246
335,1385874000,1.948005322,1.541244981,1.572553168,3.918998778,4.032504602,4.095844168,14.04417749,14.40291979,14.12268079,7.403751082,7.824853001,7.885183001,2.426264794,2.865738661,2.895228661,3.267262419,3.932384716,3.991904716,3.224695208,4.414146831,4.564686831,2.138144636,2.240410315,2.298610315,2.802862825,3.369017019,3.453167019,10.77065515,11.28513492,11.39979492,9.691048665,9.894133494,10.04608349,55.96372747,60.2909938,56.8323238,12.94836905,13.52940205,13.57938205,11.74815012,12.75529646,12.84478646
336,1385960400,3.33439521,3.306498931,3.30014129,6.804043037,6.572504158,6.55964202,17.13644977,16.60749355,16.66354135,9.054717097,9.5256251,9.5135591,5.043384802,4.87369354,4.86779554,5.31924672,5.6038926,5.5919886,5.408959823,6.027295,5.997187,3.867109031,3.785036,3.773396,5.18805478,5.5132428,5.4964128,11.98144481,12.506804,12.483872,12.04712141,12.2761608,12.2457708,57.9382231,57.41702278,58.10875678,15.03232908,15.50726428,15.49726828,14.21021402,14.89754714,14.87964914
337,1386046800,3.560994462,3.619387136,3.609004409,6.415309504,6.914672021,6.893666735,16.88282442,16.68925009,16.78266309,9.221742332,9.785620363,9.765510363,5.290390812,5.168509479,5.158679479,5.315152919,5.746680842,5.726840842,5.819796812,6.513166753,6.462986753,3.930617557,4.067273571,4.047873571,5.253092351,5.802579567,5.774529567,11.97968401,12.79335386,12.75513386,12.06798991,12.85650367,12.80585367,53.66666406,54.0360169,55.1889069,15.17978851,15.68642566,15.66976566,14.41209519,15.48841636,15.45858636
338,1386133200,3.462709389,3.600610101,3.597799606,6.504457633,6.856859145,6.851173235,16.97000295,17.10356746,17.13159136,9.262730409,9.870351105,9.864318105,5.150644666,5.108517217,5.105568217,5.341411577,5.782717158,5.776765158,5.930676225,6.443330298,6.428276298,3.983709113,4.053073344,4.047253344,5.19720793,5.712704181,5.704289181,11.98285397,13.00103926,12.98957326,12.33765417,12.98042895,12.96523395,56.85697409,56.49678953,56.84265653,15.15359451,15.74771447,15.74271647,14.7123759,15.40036316,15.39141416
339,1386219600,3.425758669,3.537561228,3.519990699,6.337183832,6.800415866,6.764868944,16.73785134,17.00271923,17.16152133,9.243145461,9.866854205,9.832667205,4.814258613,5.396368023,5.379657023,5.458565477,5.740478563,5.706750563,5.716143282,6.338616264,6.253310264,3.935956945,3.982749523,3.949769523,5.26339198,5.62423646,5.57655146,11.92121595,12.80209446,12.73712046,12.08382349,12.72494273,12.63883773,47.20181978,56.48640075,58.44631375,15.23765484,15.60216459,15.57384259,14.54864203,15.36404499,15.31333399
340,1386306000,3.44264,3.314830582,3.28055605,6.237824326,6.66195447,6.592613694,16.45522431,16.43806517,16.74632807,9.127324857,9.640442812,9.574079812,4.793778164,4.80063319,4.76819419,5.729378613,5.482630949,5.417158949,5.787857594,6.209185086,6.043591086,3.978185057,3.726041877,3.662021877,5.065066324,5.372491453,5.279926453,12.15067777,12.6090918,12.4829658,12.1662949,12.45977648,12.29263148,45.37570684,53.05033488,56.85487188,15.22312897,15.31368626,15.25870826,14.51245551,14.89993305,14.80149405
341,1386392400,2.006607601,2.734805655,2.657081182,4.266718482,4.320176848,4.162932534,14.0293427,14.08938365,14.78998115,7.653863648,8.391244399,8.240419399,3.682577955,3.777986821,3.704261821,4.418380623,4.749229098,4.600429098,4.386606983,5.304493303,4.928143303,2.533153389,2.492875992,2.347375992,3.110872179,3.587600121,3.377225121,11.1239574,11.94186066,11.65521066,10.46727832,10.81046007,10.43058507,58.61461341,49.97206308,58.61873808,13.23163908,13.4692251,13.3442751,13.63419785,13.99304194,13.76931694
342,1386478800,1.998409846,2.626380459,2.591155242,3.820931901,4.104949804,4.033685698,13.36718198,13.6942601,14.0118643,7.515202987,8.152218422,8.083844422,2.646841116,2.576412733,2.542990733,3.836285705,4.109571972,4.042115972,4.015942888,4.575317245,4.404705245,2.376236933,2.317240499,2.251280499,2.972987087,3.375729106,3.280359106,10.56216626,11.54365862,11.41371062,10.35365125,10.25756501,10.08535501,66.91590674,52.96396878,56.88379478,13.27921867,13.37780129,13.32115729,12.68171353,13.1048557,13.0034337
343,1386565200,3.309082778,3.306989339,3.333323833,6.276678802,6.573496302,6.626773594,17.84570347,16.59815225,16.36461975,8.992305985,9.5276361,9.5779111,4.843699291,4.87467654,4.89925154,5.471882017,5.6058766,5.6554766,5.278133784,6.032313,6.157763,3.811713026,3.786976,3.835476,4.921771066,5.5160478,5.5861728,11.96784523,12.510626,12.606176,12.04842211,12.2812258,12.4078508,64.22627299,57.30173378,54.41950878,15.29571029,15.50893028,15.55058028,14.72755382,14.90053014,14.97510514
344,1386651600,3.316019692,3.590366827,3.651497431,6.357982572,6.855961059,6.979634331,18.19222509,16.95080649,16.39966979,9.029451995,9.729312363,9.847961363,4.78142518,5.140985479,5.198982479,5.411501856,5.691128842,5.808184842,5.445084313,6.372662753,6.668724753,3.75832343,4.012953571,4.127413571,4.902269252,5.724039567,5.889534567,11.74669954,12.68633786,12.91183586,12.03523701,12.71468367,13.01351867,66.58952926,57.2641089,50.4620579,15.26390029,15.63977766,15.73807166,14.88700589,15.40489236,15.58088936
345,1386738000,3.377711335,3.558955552,3.624401123,6.30868617,6.772587863,6.904990741,17.99525811,17.47721946,16.88871756,9.012010376,9.789911105,9.916604105,4.582092339,5.069197217,5.131126217,5.407729405,5.703357158,5.828349158,5.511850739,6.242610298,6.558744298,3.634564555,3.975473344,4.097693344,4.787586346,5.600504181,5.777219181,12.14521457,12.84815926,13.08894526,12.09707998,12.77782895,13.09692395,76.03040497,61.10834953,53.84514253,15.09555608,15.68107447,15.78603247,14.73604152,15.28104316,15.46897216
346,1386824400,3.318174902,3.452264523,3.496598653,6.171658037,6.627852176,6.717544516,18.22394745,17.76870583,17.36702993,9.112780623,9.701952205,9.788425205,4.691841963,5.315762023,5.358031023,5.421449579,5.577790563,5.663102563,5.422912369,5.927140264,6.142914264,3.647744137,3.823669523,3.907089523,4.600650758,5.39422646,5.51484146,12.27935255,12.48869046,12.65303646,11.80160174,12.30961273,12.52740773,79.5082815,65.94009875,60.98267175,14.99642821,15.46555259,15.53719059,14.45260581,15.11943899,15.24770799
347,1386910800,3.192074844,3.194667115,3.259701242,6.171398367,6.418851864,6.55042235,18.9303254,17.51231467,16.93315407,8.995914596,9.409177812,9.533859812,4.317302827,4.68758819,4.74853419,5.284963082,5.254470949,5.377478949,5.197092338,5.632115086,5.943231086,3.467997073,3.502941877,3.623221877,4.405782634,5.049916453,5.223826453,12.2761349,12.1695618,12.4065258,11.79727678,11.87730148,12.19133148,79.74444539,66.30856988,59.16065188,14.74733306,15.12209626,15.22538826,13.79844802,14.55688805,14.74183405
348,1386997200,2.035689547,2.624677889,2.698478059,4.246917687,4.09737746,4.24668252,16.9021993,15.07956145,14.41632915,7.601760785,8.178078399,8.320859399,3.018903033,3.673788821,3.743581821,4.575455902,4.538925098,4.679789098,4.152012209,4.772585303,5.128863303,2.388779138,2.287235992,2.424975992,2.941643384,3.290270121,3.489425121,11.49778191,11.53672866,11.80809066,9.946329098,10.27357007,10.63318507,80.94466716,62.19269708,54.00717808,12.519936,13.2926291,13.4109151,13.11578109,13.67684394,13.88863694
349,1387083600,1.964297547,1.552277083,1.562115374,4.158812918,4.054823638,4.074727476,16.11330114,14.30950679,14.21609379,7.403919388,7.844963001,7.865073001,2.177355469,2.875568661,2.885398661,3.617228871,3.952224716,3.972064716,3.653910762,4.464326831,4.514506831,2.219781757,2.259810315,2.279210315,2.752996834,3.397067019,3.425117019,11.40207447,11.32335492,11.36157492,9.65332752,9.944783494,9.995433494,66.49307356,59.1381038,57.9852138,12.63541219,13.54606205,13.56272205,12.40017238,12.78512646,12.81495646
350,1387170000,2.831738578,2.645401085,2.670042009,6.441553342,5.825727498,5.87557853,18.61853087,16.04887785,15.82468665,8.757182848,9.141658641,9.189922641,3.966723184,4.249610015,4.273202015,5.460960994,5.312967752,5.360583752,4.964054303,5.391531242,5.511963242,3.356942475,3.168972293,3.215532293,4.415110325,4.936017512,5.003337512,11.93130126,12.19050449,12.28223249,11.4224361,11.53870659,11.66026659,74.79395623,62.30067105,59.53373505,14.79594114,15.01678613,15.05677013,13.33425971,13.8232008,13.8947928
351,1387256400,2.772327617,3.487683243,3.504386207,6.414578511,6.450685424,6.484477176,19.19119158,17.13446563,16.98500483,8.885593172,9.657933537,9.690109537,4.189803815,4.818546249,4.834274249,5.306798798,5.340743752,5.372487752,5.134541216,6.155505554,6.235793554,3.324568368,3.713204115,3.744244115,4.360303501,5.116285528,5.161165528,11.49515014,12.53859589,12.59974789,11.35697344,12.11743793,12.19847793,86.58435305,61.11422775,59.26960375,14.78501704,15.30417289,15.33082889,13.16022264,14.45529014,14.50301814
352,1387342800,2.830317838,3.164362908,3.156374037,6.317642187,6.358320667,6.342158389,18.79147232,17.24520739,17.31993779,8.823302709,9.347514725,9.331426725,4.293580622,4.74523418,4.73737018,5.136142596,5.392776418,5.376904418,5.156415302,5.874717428,5.834573428,3.276921001,3.598674026,3.583154026,4.331990027,5.069682736,5.047242736,11.52622777,12.16927776,12.13870176,11.80941458,11.74933256,11.70881256,73.68390383,60.93711511,61.85942711,14.64040059,15.17181718,15.15848918,13.33017241,14.01601759,13.99215359
353,1387429200,2.860491543,3.117013591,3.145428163,6.264625119,6.288354682,6.345840178,17.98209995,17.55617797,17.30396287,8.600955092,9.350668168,9.404965168,4.141735836,4.595193733,4.621734733,5.125295094,5.270102052,5.323670052,4.971026637,5.707367728,5.842853728,3.301978529,3.440984178,3.493364178,4.390867318,4.909797736,4.985532736,11.54134813,12.30533392,12.40852792,11.69375957,11.34734434,11.48409934,64.54138562,67.70995648,64.59715348,14.78041137,15.03408454,15.07906654,13.26773712,13.84517377,13.92571477
354,1387515600,2.665797356,2.876237436,2.872675744,6.03870558,6.038718228,6.031512572,17.10174264,17.0919701,17.119994,8.540647495,9.035570084,9.029537084,3.958487861,4.29486365,4.29191465,5.167343711,4.993193236,4.987241236,4.732673439,5.471422652,5.456368652,3.383101386,3.209864934,3.204044934,4.417978273,4.706317833,4.697902833,11.66264064,11.89903332,11.88756732,11.45287629,11.248822,11.233627,51.94045008,64.40566081,64.75152781,14.55528039,14.76322479,14.75822679,13.25059114,13.94502884,13.93607984
355,1387602000,1.956879401,1.563826512,1.561350575,4.274265555,4.157048837,4.152039771,14.79112616,14.98509497,15.00377757,7.305122354,7.859584862,7.855562862,3.051681283,3.655029047,3.653063047,4.516514512,4.479087966,4.475119966,3.989529056,4.860597034,4.850561034,2.526337049,2.321233353,2.317353353,2.969503286,3.404403787,3.398793787,11.66022321,11.41047499,11.40283099,10.46896578,10.08743017,10.07730017,40.94601655,60.75113828,60.98171628,13.05461877,13.48271955,13.47938755,12.94789022,13.35423946,13.34827346
356,1387688400,1.95628341,1.551473936,1.566677623,4.186043606,4.053198792,4.083957358,13.80825039,14.31884809,14.17872859,7.316908553,7.842952001,7.873117001,2.251031911,2.874585661,2.889330661,3.622367059,3.950240716,3.980000716,3.590198732,4.459308831,4.534578831,2.402519735,2.257870315,2.286970315,2.878617404,3.394262019,3.436337019,11.0953884,11.31953292,11.37686292,10.05772662,9.939718494,10.01569349,47.09799106,59.2533928,57.5240578,12.89366308,13.54439605,13.56938605,11.95204027,12.78214346,12.82688846
357,1387774800,2.327728532,2.639842435,2.661600134,5.787168498,5.814481798,5.85849978,16.07794301,16.09558435,15.89941705,7.977651718,9.131603641,9.173834641,3.881999089,4.244695015,4.265338015,5.011990574,5.303047752,5.344711752,4.360284231,5.366441242,5.471819242,2.98944959,3.159272293,3.200012293,4.15263089,4.921992512,4.980897512,11.28495443,12.17139449,12.25165649,10.91024739,11.51338159,11.61974659,59.43207657,62.87711605,60.45604705,14.35684044,15.00845613,15.04344213,12.83929566,13.8082858,13.8709288
358,1387861200,1.990802728,3.48654346,3.49147871,4.144525171,6.44837953,6.45836403,14.73549803,17.14380693,17.09710043,7.395673634,9.655922537,9.665977537,2.309304245,4.817563249,4.822478249,4.372697345,5.338759752,5.348679752,3.043772441,6.150487554,6.175577554,2.442658454,3.711264115,3.720964115,2.966617242,5.113480528,5.127505528,10.71739561,12.53477389,12.55388389,9.404506666,12.11237293,12.13769793,61.67877983,61.22951675,60.65307175,12.84841734,15.30250689,15.31083689,11.95283255,14.45230714,14.46722214
359,1387947600,1.994279218,3.167555755,3.181543812,4.075390532,6.364780113,6.393079339,15.06887837,17.21718349,17.09574659,7.272286529,9.353547725,9.379690725,2.270000344,4.74818318,4.76096218,3.659473707,5.398728418,5.424520418,2.893035224,5.889771428,5.955005428,2.347827726,3.604494026,3.629714026,2.883351591,5.078097736,5.114562736,10.6171604,12.18074376,12.23042976,9.403559774,11.76452756,11.83037256,74.46644784,60.59124811,59.09249111,12.40708682,15.17681518,15.19847318,11.16439348,14.02496659,14.06374559
360,1388034000,1.988594728,3.19437857,3.226875373,4.147268522,6.444871704,6.510615958,15.95083248,16.86492177,16.57534147,7.275756394,9.499482168,9.561823168,2.336800973,4.667935733,4.698408733,4.441671177,5.416918052,5.478422052,2.986631499,6.078699728,6.234257728,2.397646691,3.584544178,3.644684178,2.997508541,5.117367736,5.204322736,10.49531711,12.58816192,12.70664392,8.93949783,11.72215434,11.87916934,66.12356363,59.17857048,55.60461148,12.5999588,15.15736854,15.20901454,11.89517005,14.06591577,14.15838877
361,1388120400,1.995409231,2.883238218,2.926184244,4.128999051,6.052881504,6.139765572,16.0047717,17.026581,16.6435877,7.442226644,9.049647084,9.132098084,2.361182867,4.30174465,4.34204765,4.303603736,5.007081236,5.088425236,2.965949336,5.506548652,5.712286652,2.351622763,3.223444934,3.302984934,2.961969449,4.725952833,4.840957833,10.3023804,11.92578732,12.08248932,8.736665188,11.284277,11.491942,65.86374545,63.59863781,58.87178881,12.70356146,14.77488679,14.84319279,12.50169947,13.96590984,14.08821284
362,1388206800,1.902509505,1.549724165,1.549819753,3.974921447,4.128518391,4.128711775,14.60062924,15.10653187,15.10653187,7.285624273,7.833441862,7.833441862,2.3049503,3.642250047,3.642250047,3.709958242,4.453295966,4.453295966,2.865724371,4.795363034,4.795363034,2.206736586,2.296013353,2.296013353,2.780859071,3.367938787,3.367938787,10.3946244,11.36078899,11.36078899,8.513305302,10.02158517,10.02158517,57.45840227,62.24989528,62.24989528,12.34553021,13.46106155,13.46106155,12.27741826,13.31546046,13.31546046
363,1388293200,1.898314611,1.587333982,1.545426956,3.933307326,4.12574722,4.040965152,13.76887573,13.99190259,14.36555459,7.196545515,7.913337001,7.832897001,2.308446901,2.908990661,2.869670661,3.684773184,4.019680716,3.940320716,2.88866533,4.634938831,4.434218831,2.094334771,2.325770315,2.248170315,2.768845561,3.492437019,3.380237019,10.35333727,11.45330292,11.30042292,8.35733716,10.11699349,9.914393494,52.51838191,55.2182778,59.8298378,12.45784037,13.60270605,13.53606605,11.70850633,12.88654846,12.76722846
364,1388379600,2.069401713,2.678761297,2.644531442,4.151767158,5.893218514,5.823968124,15.06565716,15.74995625,16.04887785,7.292757041,9.206010641,9.141658641,2.333725269,4.281066015,4.249610015,4.485825122,5.376455752,5.312967752,3.021818598,5.552107242,5.391531242,2.365832042,3.231052293,3.168972293,3.091244859,5.025777512,4.936017512,10.37101708,12.31280849,12.19050449,8.822229889,11.70078659,11.53870659,57.3311088,58.61142305,62.30067105,12.7950973,15.07009813,15.01678613,12.55194048,13.9186568,13.8232008
